# UNATTESTED. Post-seal read-only read of replicate workspaces on bnode0 2026-09-02T13:5xZ. The sealed collection contains NO script inventory (git-log.txt records no filenames), so nothing attests these bytes are unchanged since the campaign. Skip this line when parsing.
rep,arm,filename,language,loc,purpose,category,pulled_at,attestation
rep12,gated,bin/expexc.py,python,87,"Expected number of unscreened structures above the champion. Line 3 of the ceiling argument, stated as a number instead of a verdict. For every unscreened eligible structure: take its surrogate score,",descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep12,gated,bin/extract.py,python,50,Pull the reported quantities out of one RASPA output file into one CSV line. Charter s4 forbids reading raw simulation output into the session; this is the parser that stands in for that. Everything d,parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep12,gated,bin/g5report.py,python,92,Compare each G5 modified structure against its matched pristine control. G5 requires a matched pristine control simulated under identical settings. The control here is the parent's own floor-grade scr,audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep12,gated,bin/g7close.py,python,74,"Write the disposition of every completed G7 audit into AUDIT.jsonl. bin/gates.py records a G7 *selection* when a structure reaches an index that is a multiple of 40, and queues the re-run. Nothing was",audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep12,gated,bin/gates.py,python,122,Apply the value-triggered gates to collected results and emit audit work. - **G1** (> 230 cm3/cm3): presumed artifact. Written to AUDIT.jsonl as `flagged_pending` and queued for a full audit before th,audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep12,gated,bin/geomhash.py,python,46,"Group database entries that are the SAME simulation under the pinned protocol. s3 fixes ChargeMethod None and UseChargesFromCIFFile no, so the only parts of a CIF that reach RASPA are the cell, the el",descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep12,gated,bin/hardstop.sh,shell,16,"Hard compute backstop: qdel my own worker jobs before the 1,610 CPU-h cap.",job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep12,gated,bin/hetero.py,python,62,Is the measured-vs-surrogate residual homoscedastic? The at-risk set that now drives the queue was sized from a single pooled residual sd (13.34) fitted over a deliberately bimodal sample: 81 structur,surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep12,gated,bin/mkinput.py,python,93,"Build a RASPA GCMC job directory for one (structure, pressure). usage: mkinput.py <cifname> <pressure_Pa> <ncycles> <ninit> <destdir> [grid] Writes destdir/{<safe>.cif, simulation.input}. The CIF is c",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep12,gated,bin/mkqueue.py,python,137,"Write work/queue.txt: the ordered list of GCMC tasks workers pull from. Three things happen here that matter. 1. **Geometry deduplication.** s3 is chargeless, so two entries differing only in their DD",job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep12,gated,bin/mkwave2.py,python,88,"Build wave 2 as three arms with independent CPU-h budgets. Arm A1 -- GBR top. The supervised model (cv MAE 5.2) is the sharpest ranker available, but it is a tree ensemble and therefore CANNOT predict",surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep12,gated,bin/mkwave3.py,python,72,"Wave 3 -- a simple uniform random draw, sized to the compute left over. Why this and not more exploiting. Both exploit arms have now measured ~450 structures without exceeding the champion, and the at",surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep12,gated,bin/modify.py,python,187,"Charge-balanced structural modification of database structures (charter s3, gate G5). Only substitutions that are charge-neutral by construction are implemented, so ""chemically charge-balanced"" holds ",structure modification,2026-09-02T13:5xZ,none - post-seal workspace read
rep12,gated,bin/mofcore.py,python,195,Core CIF parsing + UFF/TraPPE descriptor engine (rep12). Force-field parameters are read from the PINNED UFF mixing-rules file so that screening descriptors use the same epsilon/sigma the claim-grade ,descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep12,gated,bin/monitor.sh,shell,23,"Emit one line per meaningful milestone: every +50 completed screening tasks,",other,2026-09-02T13:5xZ,none - post-seal workspace read
rep12,gated,bin/qworker.sh,shell,49,Pull-based GCMC worker.,job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep12,gated,bin/rank.py,python,156,"Merge descriptor shards, apply the G3 pre-simulation screen, rank candidates. Ranking model: a **local-density (Widom/LDA) estimate** integrated over the sampled framework-energy histogram. At each sa",surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep12,gated,bin/reorder.py,python,66,"Re-prioritise work/queue.txt after the 15.4 h harness outage. Rationale (LOG 2026-08-31): the at-risk arm (w2risk, the ceiling experiment) finished during the outage at max 191.5 vs the champion's 207",surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep12,gated,bin/reprod.py,python,81,"Close out reproduction audits (G7 random, G6 finalist) against their originals. A reproduction run carries tag prefix `audg7__` / `audg6__` and was run from the same archived inputs under a **differen",audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep12,gated,bin/repurpose.py,python,58,"Rewrite the body of an already-queued PBS file, keeping its resource line. The mjs scheduler stores a job's *path* and runs `qsub` on it when a slot opens, so the file on disk at dispatch time is what",job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep12,gated,bin/requeue.py,python,36,Rebuild work/queue.txt with the at-risk set first and no structure listed twice. The at-risk tasks carry tag prefix w2risk__ while the same structures may already sit in the wave-2 arms under w2a1__/w,audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep12,gated,bin/requeue2.py,python,40,"Insert claim-grade and G6 work without displacing the ceiling experiment. Order: 1. champion claim-grade + G6 (4 tasks) -- needed whatever the ceiling answer turns out to be, and long, so it must not ",structure modification,2026-09-02T13:5xZ,none - post-seal workspace read
rep12,gated,bin/resid.py,python,68,"Is the surrogate's residual spread constant in the surrogate score? This is the crux of ceiling Line 3. With the random arm in, the largest residual ever measured is +91.4 cm3/cm3, which is MORE than ",descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep12,gated,bin/runbatch.sh,shell,38,Run a shard of a GCMC task list.  One RASPA process at a time per worker.,parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep12,gated,bin/status.sh,shell,13,One-line-per-item campaign status.  Charter s4: never poll by dumping raw,bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep12,gated,bin/subdesc.py,python,47,"Submit part of the whole-database descriptor sweep. usage: subdesc.py <njobs> <ppn> <npts> <prop> <job_offset> <nshards_total> Shards are strided over the sorted db listing, so any subset of shards ca",job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep12,gated,bin/submit.py,python,54,Split a task list into N PBS jobs and submit them with qas. usage: submit.py <tasklist> <njobs> <ppn> <jobtag> <rundir> <resdir> [prop] Each job runs <ppn> runbatch.sh workers over its own sub-list. J,job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep12,gated,bin/sync.sh,shell,23,"One command per check-in: collect results, then run every gate and comparator",structure modification,2026-09-02T13:5xZ,none - post-seal workspace read
rep12,gated,bin/waitfor.sh,shell,39,"Block until something worth a session turn happens, or until a cap elapses.",audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep12,gated,bin/watch.sh,shell,12,Cluster-side watchdog: one status line every 2 min into logs/watch.log.,other,2026-09-02T13:5xZ,none - post-seal workspace read
rep12,gated,bin/wave.py,python,193,Choose the next GCMC wave and write its task list. Selection has two arms and both are deliberate: exploit -- highest predicted working capacity not yet simulated. The predictor is the physical Langmu,descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep13,gated,bin/acct.py,python,45,CPU-hour accounting from this workspaces own PBS logs. Every job writes START <epoch> <host> and END <epoch>; cost = (END-START)*ppn. Jobs still running are charged from START to now.,descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep13,gated,bin/audit.py,python,47,Append gate events to AUDIT.jsonl in the schema of AUDIT_SCHEMA.md. Usage (single): audit.py <structure_id> <gate> <stage> <apparent_value|-> <audit_outcome> <disposition> <log_ref> [criterion_json] [,audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep13,gated,bin/build_train.py,python,90,Collect every completed GCMC pair into data/results.csv and data/train.csv. Reads only the one-line RESULT files that parse_out.py wrote; never touches a raw .data file. A structure contributes only w,structure modification,2026-09-02T13:5xZ,none - post-seal workspace read
rep13,gated,bin/ceiling.py,python,93,Stratified ceiling estimate: how many unmeasured structures could beat W? The argument has one honest shape and this script implements exactly that one. P(WC > W) = sum over void-fraction strata of P(,surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep13,gated,bin/cifutil.py,python,133,"CIF parsing, UFF typing and cell geometry for the rep13 campaign. Kept deliberately small and dependency-light (numpy only, py3.6).",parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep13,gated,bin/collect_desc.py,python,69,"Merge Stage A chunk CSVs into data/descriptors.csv and apply the G3 gate. G3 (pre-simulation structure sanity), charter Appendix A: - no overlapping atoms -> d_min >= D_MIN_OK - framework density in 0",parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep13,gated,bin/descriptors.py,python,210,Stage-A cheap descriptors for every database structure. Everything here is a *screening* quantity computed by this replicate; nothing here is a reported adsorption number. Methods are stated in DESCRI,descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep13,gated,bin/envelope.py,python,38,"Re-derive the WC-vs-N(65) upper envelope on the current results set. Deduplicates to one row per structure, keeping the highest-fidelity run (largest n_prod), so a claim-grade pair supersedes its floo",other,2026-09-02T13:5xZ,none - post-seal workspace read
rep13,gated,bin/g4_metal.py,python,75,G4(a) determination: is a metal centre exposed to methane contact? Charter Appendix A G4(a) makes open or exposed metal sites CLAIMABLE for methane and attaches a mandatory caveat wherever such a stru,audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep13,gated,bin/gates.py,python,69,"Apply the value-triggered gates to every completed pair and emit AUDIT lines. G1 wc > 230 presumed artifact, must be audited before it appears anywhere outside AUDIT.jsonl -> flagged_pending G2 210 <=",audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep13,gated,bin/make_grid.sh,shell,23,make_grid.sh <db_cif> <griddir>,other,2026-09-02T13:5xZ,none - post-seal workspace read
rep13,gated,bin/meta.py,python,43,"Near-free per-structure metadata for all 12,499: cell, mass, density, element roster, atoms per cell. Parsing only - no sampling, no energy. This is the cheap first tier of Stage A. It costs ~0.02 s p",parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep13,gated,bin/mkjobs.py,python,39,"Split a file of shell commands into N PBS array-less jobs, ppn-way parallel. Usage: mkjobs.py <tag> <cmdfile> <njobs> <ppn> <walltime> Writes pbs/<tag>_NN.pbs and prints the list of files.",job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep13,gated,bin/mkrepro.py,python,29,"Queue G6/G7 reproduction tasks: one task per structure, both pressures. Usage: mkrepro.py <prio> <tag> <idfile> Each id must already have an archived pair somewhere under runs/.",audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep13,gated,bin/mkwave.py,python,46,"Build a GCMC wave: two pressures per structure, N PBS jobs. Usage: mkwave.py <tag> <idlist> <ninit> <nprod> <njobs> <ppn> [nodetypes] idlist one sanitized structure id per line nodetypes comma list cy",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep13,gated,bin/netcharge.py,python,55,Net DDEC6 charge per database structure -> data/netcharge.csv. The G3 charge-balance leg asks that charged framework components retain their counter-ions. Every db CIF carries a `_atom_site_charge` co,audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep13,gated,bin/parse_out.py,python,52,"Extract the few numbers we need from a RASPA .data file into one CSV line. Charter 4 forbids reading raw outputs into the session; this is the only reader. One line per (structure, pressure) run.",parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep13,gated,bin/prep_grid.py,python,39,"Write the framework CIF and a MakeGrid simulation.input for one structure. Reuses prep_run.py's CIF writer and supercell logic verbatim by import, so the framework a grid is built on is byte-identical",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep13,gated,bin/prep_run.py,python,74,Build a RASPA run directory for one structure at one pressure. The framework CIF written here is the database CIF with identical cell and identical fractional coordinates; only `_atom_site_label` is r,structure modification,2026-09-02T13:5xZ,none - post-seal workspace read
rep13,gated,bin/queue_gridbench.py,python,47,"Queue the grid-versus-direct benchmark. Picks structures that ALREADY have a direct floor-cycle pair, spread across the framework-atom-count range, and queues a grid-mode pair for each at the same cyc",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep13,gated,bin/queue_wave.py,python,34,Put a GCMC wave into the pull-queue as one task per structure. Both pressures of a structure live in the same task file so they run on the same core back to back: a task either yields a complete N(65),bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep13,gated,bin/rank_report.py,python,27,What the refit surrogate says about the field that is still unmeasured.,surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep13,gated,bin/reap.sh,shell,21,Requeue tasks abandoned by a killed worker - and ONLY those.,other,2026-09-02T13:5xZ,none - post-seal workspace read
rep13,gated,bin/report_numbers.py,python,72,"Regenerate every number REPORT.md needs, as a markdown block. The point is that the report's figures are never typed by hand and never go stale: this reads data/results.csv, AUDIT.jsonl, usage.json an",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep13,gated,bin/repro.sh,shell,22,repro.sh <src_rundir> <dst_rundir>,parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep13,gated,bin/repro_check.py,python,65,Non-simulation half of a G6/G7 audit: everything checkable without RASPA. For each structure id given on stdin or argv: prep - regenerate the prepared framework CIF from db/ and compare it byte for by,audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep13,gated,bin/run_grid_one.sh,shell,22,run_grid_one.sh <db_cif> <rundir> <pressure_Pa> <ninit> <nprod>,parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep13,gated,bin/run_one.sh,shell,19,run_one.sh <db_cif> <rundir> <pressure_Pa> <ninit> <nprod>,parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep13,gated,bin/status.sh,shell,8,One-line campaign status. Never dumps raw output into the session.,bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep13,gated,bin/surrogate.py,python,79,"Fit descriptors -> working capacity and rank the whole database. Usage: surrogate.py <training_csv> <out_prefix> [n_top] training_csv: id,wc,n65,n58 (working capacity from RASPA under the protocol) Wr",surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep13,gated,bin/worker.sh,shell,27,worker.sh <workdir>,job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/advance.sh,shell,21,advance.sh <worker_pid> — end a worker's CURRENT unit so it claims the next one from the pool.,descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/arm2log.py,python,43,"2026-08-31 11:45 KST -- a second uniform arm on a clean frame, and a defect it exposed in my own ceiling instrument",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/arm3log.py,python,34,2026-09-01 03:55 KST -- the fleet had drifted onto work that bounds nothing; arm 3 redirects the last of the compute,bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/arms.py,python,33,Report the screen by arm: ranked / control-random / control-excluded.,bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/band_check.py,python,76,"Score the band probe against the prediction registered before it ran. data/band_prediction.csv was written at 12:55, before any of those 160 structures had been simulated. It predicted an overall maxi",audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/band_watch.sh,shell,39,"band_watch.sh — emit one line per decision-relevant band-probe event, then exit.",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/cal_batch.sh,shell,8,,other,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/ceil2.py,python,35,"Arm 2 is drawn from ALL 12,120 screenable structures rather than from the unscreened",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/ceil3.py,python,25,"Compare every structure at its BEST available grade, claim > floor > screening.",other,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/ceil4.py,python,34,,other,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/ceiling.py,python,226,"Assemble the ceiling argument from measurement, not from the model. section 1.2 wants a defended position on whether the best number can be exceeded. This produces every number that position rests on,",surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/ceiling_add.py,python,82,"Append strand 5 to bin/ceiling.py: the floor-grade promotion of the uniform arm's head, and the two-pressure mechanism. Both then appear in REPORT.md section 6 automatically, regenerated by bin/curato",surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/cifprep.py,python,107,"Parse a CoRE-MOF CIF, emit a RASPA-ready P1 CIF whose _atom_site_label matches the pinned UFF pseudo_atoms.def naming (Element + '_'), and report cell geometry + the unit-cell replication needed for a",parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/claim_patch.py,python,92,"Rewrites REPORT.md section 1 (Claim) now that claim-grade numbers exist, and appends the",descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/closing.py,python,43,"2026-09-01 15:05 KST -- closing entry: the session ends on spend, the campaign does not",audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/collect_desc.py,python,31,"Merge the Stage-0 descriptor shards into one table, joined to geometry.csv.",parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/collect_wc.py,python,49,"Join 65 bar and 5.8 bar points into a working-capacity table. WC = N(65 bar) - N(5.8 bar), absolute loading, volumetric cm^3 STP/cm^3 (charter §2). Uncertainty is the RASPA block-average sigma of the ",parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/conv.py,python,29,2026-08-31 06:22 KST -- testing the part of my own claim I said was most likely to be wrong,bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/cost.py,python,47,"What does a screened structure actually cost, and what drives it?",descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/curator.sh,shell,70,curator.sh — detached login-node supervisor. Keeps the campaign current WITHOUT a session turn.,bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/descriptors.py,python,176,Stage-0 geometric/energetic descriptors for CH4 screening. Cheap surrogates only -- nothing here is claim-grade. LJ parameters are read from the *pinned* UFF mixing-rules file so the surrogate energie,descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/desolv.py,python,195,"Remove neutral solvent from a CIF, as a charter section 3 structural modification. Why this exists. The database names structures ...[ASR]n / ...[FSR]n — all-solvent-removed and free-solvent-removed. ",descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/desolv_validate.py,python,91,"Validate bin/desolv.py against the database's own ASR structures. Section 3 admits a structural modification only if it is charge-balanced and ""fully documented and reproducible from your repository"".",audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/deunicode.py,python,43,Make bin/ceiling.py's output pure ASCII. The instrument had died twice under bin/curator.sh with UnicodeEncodeError on the section sign it prints. The first fix exported PYTHONIOENCODING=utf-8 in the ,bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/endgame.py,python,54,"2026-08-31 09:15 KST -- the 75% spend warning, read and answered before it fires",audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/errlog.py,python,62,2026-09-01 18:35 KST -- CORRECTION AND TERMINATION: I continued for three hours past an explicit HARD STOP that was in INBOX the whole time,bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/final1.py,python,38,,bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/final2.py,python,24,,job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/final3.py,python,29,,bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/fixrefresh.py,python,27,"Make bin/refresh_report.py locale-independent. Same class of defect as ceiling.py, different symptom: it read REPORT.md with the locale's default codec, so under LC_ALL=C (which bin/curator.sh exports",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/fixstate.py,python,30,,bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/forest.py,python,84,Minimal CART regression forest in pure numpy (no sklearn on this cluster). Used only to *rank* unscreened structures from Stage-1 GCMC training data. No model output is ever reported as a simulation r,surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/gcmc.sh,shell,29,gcmc.sh NAME PRESS_PA INIT PROD SEED OUTROOT [grid],other,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/guardlog.py,python,34,"2026-08-31 12:38 KST -- the compute softcap does not do what I built it to do, and unguarded it would have hard-stopped the campaign on Wednesday",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/hardstop.sh,shell,31,"Compliant termination on the section 4 HARD STOP notice (INBOX 2026-09-01T15:30:34, repeated).",job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/inode.py,python,54,"2026-08-31 08:45 KST -- the convergence probe was silently discarded by my own workers, and the note in STATE.md that should have warned me was wrong",job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/jobs_patch.py,python,14,,surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/joint.py,python,63,,bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/keeper.sh,shell,35,keeper.sh — keep rep15's job allowance full without needing my session alive.,bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/keeperlog.py,python,44,"2026-08-31 05:15 KST -- the keeper had died twice from the same cause, and the fix meant to catch it would have made things worse",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/lnrun.sh,shell,26,lnrun.sh LIST INIT PROD SEED OUTROOT [NSTREAM] — login-node batch of RASPA points.,bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/localelog.py,python,33,"2026-08-31 13:20 KST -- I regressed my own fix, and fixed it in the wrong layer the first time",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/log2.py,python,74,"2026-08-31 04:25 KST -- the workspace now maintains itself, and the fleet is released to screen the database rather than sample it",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/mkinput.py,python,51,Emit a RASPA simulation.input for the pinned methane GCMC protocol.,parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/mkmods.py,python,81,Build the modified-structure arm: terminal-aqua removal on FSR-only structures. Section 1 limits candidates to the provided database and section 3 permits modification of those candidates when the res,structure modification,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/mkpbs.sh,shell,13,mkpbs.sh <jobname> <ppn> <workdir-relative script> -> writes a PBS file to stdout path,job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/mkrandom.py,python,43,"Queue a large UNIFORM random sample of the unscreened database. Why this, and why uniform rather than clever. The §1.2 deliverable is a defended position on whether the best number can be exceeded. Ev",descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/mkrandom2.py,python,51,"Second uniform random arm -- drawn from the WHOLE screenable database, not from the unscreened remainder. Why the design differs from bin/mkrandom.py, which drew arm 1. -------------------------------",other,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/mkrandom3.py,python,46,"Third uniform arm, sized to absorb the whole of the remaining compute budget. Why now. Arms 1 and 2 are both drained from the pool and all twelve workers had fallen through to ranked-remainder units (",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/mkshards.py,python,71,"Generate Stage-1 screening shards as ready-to-submit PBS scripts. Ordering matters because queue share is scarce: shards are emitted in the order I most want them run, and the keeper submits them in f",descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/mktopmods.py,python,112,"Build the TOP-OF-LEADERBOARD desolvation arm. Why this arm exists, and why it is different from bin/mkmods.py. ----------------------------------------------------------------- bin/mkmods.py applied t",descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/mod_effect.py,python,59,"What did terminal-aqua removal actually do to the pore, and which modified structures are worth spending GCMC on? The modified arm exists because 670 FSR-only structures have no desolvated form in the",structure modification,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/mod_gain.py,python,55,Measured effect of the section 3 terminal-aqua removal: child WC minus parent WC. This is the number that decides whether structural modification can exceed the leader. The prior expectation used when,structure modification,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/model_wc.py,python,87,Predict working capacity from the cheap all-database descriptors. Purpose is twofold and both halves matter to the mandate: (1) ORDERING. The screen can reach maybe 75% of the database on the remainin,surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/order_pool.py,python,77,"Rebuild work/pool_s1 in the order I want structures actually measured. Dispatch on this cluster is scarce, so screening order decides what gets measured at all. Three arms, interleaved so every arm pr",job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/pareto.py,python,79,"The two-pressure structure of the ceiling, from data already measured. No new compute. Observation that prompted this. At claim grade the leader and the runner-up are indistinguishable at 65 bar -- N(",descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/pareto_write.py,python,106,"Fold the two-pressure finding into REPORT.md (a new strand 5 in section 1, and a mechanism paragraph in section 4) and LOG.md.",descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/parrun.sh,shell,9,parrun.sh <listfile> <nproc> <per-item-command-template>,other,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/parse_raspa.py,python,32,"Pull the few numbers we need out of a RASPA run directory. Prints: loading_cm3cm3,err,mol_uc,err_uc,density,status NOTE: uses os.listdir, never glob. Structure names in this database contain '[' and '",parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/pick.py,python,63,"Choose a Stage-N structure set from the descriptor table. Two disjoint parts, and the split is the point: * `rand` -- a stratified random sample over vf_ch4 deciles. This is what makes a ceiling claim",descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/prep_all.py,python,42,Convert every db CIF to a RASPA-ready P1 CIF and write a geometry manifest.,parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/prio_rebuild.py,python,65,"Rebuild the head of the screening queue around what is actually unmeasured. Two defects fixed here, both mine. 1. manifests/control.txt is TAB-separated `name<TAB>arm` with 400 R and 200 X. I parsed w",structure modification,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/project.py,python,41,"Project the cost of screening the rest of the database. Cost is driven by supercell atom count (r=0.91), not by porosity, so fit seconds ~ a + b*sc_atoms on what has actually run and extrapolate over ",descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/promote_uniform.py,python,89,"Promote the head of the UNIFORM RANDOM arm to protocol-floor cycles. Why. The ceiling claim in REPORT.md section 1 strand 2 is ""0 of 1,629 uniform draws exceeded 207.0"". Every one of those draws was m",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep15,ungated,bin/quickvf.py,python,59,"Fast porosity-only descriptors, for ORDERING the screening pool. Deliberately cheap: Widom sampling only, no surface area, no fine geometry. ~0.8 s per structure. Its single job is to decide what gets",job submission,2026-09-02T13:5xZ,none - post-seal workspace read
