rep,arm,t_plus_hours,timestamp,time_precision,source,event_text
rep13,gated,16.21,2026-08-30T12:55:00+09:00,minute,log heading,LOG-2026-08-30-08 — 12:55 — the campaign's central decision: screen the porous tail exhaustively
rep13,gated,27.29,2026-08-31T00:00:00+09:00,date only,log heading,LOG-2026-08-31-01 — resumption after a 15.55 h harness outage; the fleet's cores were lost and have been re-bid
rep13,gated,27.29,2026-08-31T00:00:00+09:00,date only,log heading,"LOG-2026-08-31-02 — the envelope re-derived on 231 structures, G4(a) settled for the new leaders, and pre-registered prediction (b) has failed"
rep13,gated,27.29,2026-08-31T00:00:00+09:00,date only,log heading,"LOG-2026-08-31-03 — surrogate refit on 230 structures, and the adversarial-search leg of the ceiling argument closes by construction"
rep13,gated,27.29,2026-08-31T00:00:00+09:00,date only,log heading,"LOG-2026-08-31-04 — why nothing dispatches: it is the per-user quota, not node fragmentation, and there is no trick available"
rep13,gated,27.29,2026-08-31T00:00:00+09:00,date only,log heading,"LOG-2026-08-31-05 — G7 closed out on the record: five audits logged, two complete, three reproductions queued"
rep13,gated,27.29,2026-08-31T00:00:00+09:00,date only,log heading,"LOG-2026-08-31-06 — the MakeGrid notice is retracted, my CHARTER-READ built on it is withdrawn, and a grid-versus-direct benchmark is queued"
rep13,gated,27.29,2026-08-31T00:00:00+09:00,date only,log heading,"LOG-2026-08-31-07 — /tmp cross-session corruption notice: checked, and my record is clean"
rep13,gated,27.29,2026-08-31T00:00:00+09:00,date only,log heading,"LOG-2026-08-31-08 — grid pipeline dry-validated before it ever runs, and one silent-failure mode closed"
rep13,gated,27.29,2026-08-31T00:00:00+09:00,date only,log heading,"LOG-2026-08-31-09 — first cores in 8h52m, and my model of the mjs dispatcher was wrong"
rep13,gated,27.29,2026-08-31T00:00:00+09:00,date only,log heading,"LOG-2026-08-31-10 — claim-grade wave re-ordered by evidential value, because at 2 cores it will not all finish"
rep13,gated,27.29,2026-08-31T00:00:00+09:00,date only,log heading,LOG-2026-08-31-11 — both corrections confirmed by events within 75 minutes
rep13,gated,27.29,2026-08-31T00:00:00+09:00,date only,log heading,LOG-2026-08-31-12 — first c2 claim-grade pair lands; floor-vs-claim agreement holds at n=8
rep13,gated,27.29,2026-08-31T00:00:00+09:00,date only,log heading,"LOG-2026-08-31-13 — Yb-nia at claim fidelity: the top is now a two-way tie, and the mechanism behind prediction (c) is contradicted"
rep13,gated,27.29,2026-08-31T00:00:00+09:00,date only,log heading,"LOG-2026-08-31-14 — five claim-grade pairs, all five move DOWN: the winner's curse is visible in my own data, and a claim I made is now false"
rep13,gated,27.29,2026-08-31T00:00:00+09:00,date only,log heading,"LOG-2026-08-31-15 — G6 PASSES. The Claim number is now claim-grade and reproduced, and the mandate's central deliverable is secured."
rep13,gated,27.29,2026-08-31T00:00:00+09:00,date only,log heading,"LOG-2026-08-31-16 — 75% spend threshold reached: securing is done, so the remaining budget is spent on the one question still open"
rep13,gated,31.52,2026-08-31T04:13:18+09:00,second,commit c6fd4ae,"resumption after 15.55 h harness outage: all cores lost to walltime expiry and re-bid at the 12-job cap, 26 stranded tasks reaped, 244 pairs collected - new leader 2015_V_srs_3_FSR_1 at 197.65+-1.03 (+7.5 over the pre-outage leader), and the seven c1 claim-grade pairs show floor cycles unbiased against claim cycles (mean |delta| 0.27, max 0.96), so wave c2 is queued for the nine best structures lacking a claim-grade pair"
rep13,gated,31.53,2026-08-31T04:14:03+09:00,second,commit 3ec1ce1,correction to c6fd4ae: LOG-2026-08-31-01 restated in full after local backtick expansion corrupted three lines in transit; content unchanged otherwise
rep13,gated,31.60,2026-08-31T04:18:08+09:00,second,commit d0c83db,"STATE.md rewritten for the post-outage position: deadline 2026-09-06T16:43:21, leader 2015_V_srs_3_FSR_1 at 197.65+-1.03 with the identity unsettled across the top four, floor-vs-claim-grade bias measured at 0.27 mean over seven repeats, the walltime lesson that actually cost the cores recorded as the one rule not to break, and pre-registered prediction (b) flagged as already in trouble on w1 data because the envelope peak has moved to N(65) 232"
rep13,gated,31.71,2026-08-31T04:25:06+09:00,second,commit ef2f13b,"the envelope re-derived on 231 structures moves the peak from N(65) 215-225 to 225-235 and the maximum from 190.1 to 197.7, with the falling right-hand side now resting on 35 measured structures instead of 7 and the twt family at N(65) 262-267 giving WC 116-121 at ratio 0.54-0.57 - so pre-registered prediction (b) has FAILED on pre-wP data and is reported as failed, (c) is strained by Yb-nia at ratio 0.188, (a) stands with 2.3 of headroom; G4(a) settled for all nine leaders with the leader 2015_V_srs_3_FSR_1 buried at every threshold so no caveat attaches and no sensitivity is owed, while Yb-nia at exposure 0.022 is threshold-dependent and would owe both; nine audit lines and REPORT.md rewritten throughout"
rep13,gated,31.75,2026-08-31T04:27:26+09:00,second,commit b8c6434,"surrogate refit on 230 structures (CV rmse 16.7->11.22, R2 0.819->0.964, asa_g overtaking to second importance) closes the adversarial-search leg of the ceiling argument by construction: no unmeasured structure is predicted above the leader, 284 have an optimistic bound above it, all 284 are already queued as verified against the task files, and none lies below the vf_he 0.30 cut - so the ~160 CPU-h hunt below the cut is not spent and the 398 demoted tasks stay demoted, with the random forest range limitation and the selection-biased CV both stated because the argument leans on the bound and not on the point prediction"
rep13,gated,31.77,2026-08-31T04:28:18+09:00,second,commit 5d028ff,"spend measured at about $22 per hour of live session ($77.26 -> $84.63 in twenty minutes), which leaves roughly nine hours of active session against 156 hours of wall clock and makes spend, not compute at 16.3 percent nor tokens at 8.2 percent, the budget that will end this campaign - STATE gains the operating rules that follow (end turns rather than sit in them, batch, compact, check spend_fraction every resumption) and the three things still owed before the Claim is admissible"
rep13,gated,31.79,2026-08-31T04:30:03+09:00,second,commit 5d9b19c,"pbsnodes shows 38 amd and 16 aa cores physically idle, including two amd nodes with 16 free each, all unreachable because Bei sits at 38/38 aa and 80/80 amd - the block is the per-user quota shared with the fleet and not fragmentation, so no submission strategy wins cores and the head-of-aa-FIFO position with four ppn=8 entries is confirmed as the right one to hold"
rep13,gated,31.80,2026-08-31T04:30:26+09:00,second,commit 0753d88,"correction to 5d9b19c: LOG-2026-08-31-04 restated after the backtick-expansion trap corrupted three lines a second time, and the rule against remote heredocs inside double-quoted ssh arguments recorded in the entry itself"
rep13,gated,31.83,2026-08-31T04:31:56+09:00,second,commit 5310d95,"G7 closed out on the record: AUDIT.jsonl held zero G7 lines while G7 work had actually been done, which for the one gate whose purpose is to produce a denominator is the same as not doing it - all five due draws now logged with criterion and trigger rank, the non-simulation half passing on all five with byte-identical prep and correct protocol headers, two complete audits passing at reproduction deltas of 0.21 and 0.67 percent, and the remaining three reproductions queued as wave g7b at priority 25 with disposition flagged_pending because the reproduction half is the half that can fail"
rep13,gated,31.83,2026-08-31T04:32:16+09:00,second,commit c3ae34c,"STATE updated: gates current at 37 audit lines with G7 logged for the first time, twelve structures now measured twice with none moving more than 1 cm3/cm3, queue reordered to 24_c2 then 25_g7b, and the standing instruction on resumption recorded - if pbs_run is still zero, end the turn"
rep13,gated,31.92,2026-08-31T04:37:46+09:00,second,commit 442bef3,"the harness retracts its MakeGrid notice - grids do work in this build - so the CHARTER-READ that called the section 3 grid permission unexercisable is withdrawn on the record and replaced by one that admits grids for screening waves only with claim-grade staying direct and mode=grid written into PROVENANCE; a parallel grid pipeline is built (prep_grid.py, make_grid.sh, run_grid_one.sh differing from the direct path by the single inserted UseTabularGrid keyword) leaving prep_run.py, run_one.sh, worker.sh and parse_out.py untouched, and a four-structure benchmark spanning 428 to 3008 framework atoms is queued at priority 27 against free direct controls with the adoption rule fixed in advance; separately the login-node simulate process flagged by the compliance notice is rep10 and not mine, established from /proc metadata and logged as a CHARTER-READ"
rep13,gated,31.93,2026-08-31T04:38:11+09:00,second,commit a230962,"STATE updated for the grid retraction: withdrawn CHARTER-READ flagged as not-to-be-relied-on, grid pipeline and its parallel-not-invasive design recorded, wave gb queued at priority 27, and the adoption rule written down before the result exists so it cannot be renegotiated afterwards"
rep13,gated,31.96,2026-08-31T04:39:58+09:00,second,commit 2c0c221,"checked STATE.md and REPORT.md against the /tmp cross-session corruption notice, current files and full git history: clean - no replicate other than rep13 has ever appeared in either file except my own two references to rep10s login-node process, no foreign job-tag prefixes, and the headline value matches results.csv exactly, so no ESC infra is owed; the reason is recorded rather than left to luck, since agent-host staging went to session-directory dotfiles and the only /tmp paths used were on the cluster with replicate-prefixed names"
rep13,gated,31.99,2026-08-31T04:41:46+09:00,second,commit 1aee517,"grid pipeline dry-validated before first use: prep_grid.py input, the UseTabularGrid insertion landing as a global keyword rather than inside the Component block, and the four task files all checked without running simulate; one silent-failure mode closed by making the grid build abort the task, since a failed build would otherwise have produced a direct calculation carrying mode=grid provenance, and the second (RASPA accepting but ignoring the keyword) is noted as protected by the cost leg of the adoption rule with a positive confirmation still to be read from raspa.stdout"
rep13,gated,32.01,2026-08-31T04:43:10+09:00,second,commit 4c8fda3,"spend triage: measured burn of about 46 dollars per hour of session leaves under four hours of budget against 156 hours of wall clock, so the spend meter and not the deadline is what ends this campaign - replaced the polling-turn pattern with a single background waiter that exits on first core dispatch, first new result or a six hour timeout, and wrote the standing rule that a resumption finding zero cores does the minimum and ends the turn"
rep13,gated,32.03,2026-08-31T04:44:08+09:00,second,commit c9c5cdf,"correction: the background waiter armed last turn was killed at the session boundary without firing, which STATE.md had already recorded as a known failure mode and I proposed anyway - it is the fourth such kill, no mechanism exists here to convert waiting into one cheap turn, so the only remaining lever on spend is per-turn cost and the minimum-turn protocol replaces it"
rep13,gated,32.06,2026-08-31T04:45:49+09:00,second,commit 0ff9193,"REPORT.md restated as complete-as-it-stands rather than provisional, because the campaign is now expected to end on the spend budget rather than the deadline - spend at 38.5 percent is consumed by session turns and not by simulation while compute sits at 37.8 percent and tokens at 10 - and an ESC infra filed recording that forced re-invocation at 20-90 second intervals costs about 3.8 dollars a turn against a 280 dollar cap while twelve jobs sit undispatched behind a fleet-wide quota"
rep13,gated,32.24,2026-08-31T04:56:55+09:00,second,commit 0ea87cf,"correction: the 46 dollars an hour spend figure was extrapolated from a burst of heavy analysis turns and was wrong - a minimal status check costs 0.37 and arrives every ten minutes under the harness backoff, so a pure wait runs about 2.2 an hour and the remaining 169 covers roughly 76 hours against 156 to the deadline; REPORT.md no longer says the campaign is expected to end on spend, both of my estimates having now erred in opposite directions by blending unlike turn types into an hourly rate"
rep13,gated,32.42,2026-08-31T05:07:33+09:00,second,commit c29e1c0,"withdrew the wrong per-turn spend figures from my own filed escalation on the record rather than leaving them in the study log, keeping the underlying observation that spend is consumed by session turns while twelve jobs sit behind a fleet-wide quota; noted the new transcript_mb compaction guideline and that STATE.md is written to survive it"
rep13,gated,32.63,2026-08-31T05:20:14+09:00,second,commit b3cfc91,"STATE.md consolidated into a single clean current-state document per charter Rev 25, which requires compaction on the condition rather than at phase boundaries and publishes transcript_mb so the condition can be checked - the file had become a stack of appended UPDATE and CORRECTION blocks a fresh session would have had to reconcile (a wrong spend rate then its withdrawal, a background waiter plan then its retraction), and the standard Rev 25 sets is that CHARTER plus STATE plus LOG plus git suffice alone; superseded version preserved at logs/STATE.superseded.2026-08-31T0520.md rather than discarded"
rep13,gated,40.29,2026-08-31T12:59:57+09:00,second,commit 7eba5fb,"first cores in 8h52m: small_aa2 dispatched at ppn=2 and both workers went straight to the c2 claim-grade wave, but it dispatched by mjs reaching PAST my four head-of-queue ppn=8 aa jobs, which falsifies the check_node blocking model STATE has carried since 2026-08-30 and inverts the strategy - when every node type is at 100 percent quota cores free in ones and twos and small jobs take them while a large job at the head waits for a block that never comes, so two redundant ppn=8 aa jobs were swapped for ppn=2 jobs on amd and ac and the queue is now deliberately mixed 9 large and 3 small across all four node types"
rep13,gated,40.30,2026-08-31T13:00:17+09:00,second,commit d0108db,"repaired three lines in the STATE scheduler correction that local backtick expansion emptied in transit - third occurrence of this trap in one campaign, and the first inside a python heredoc rather than a shell one, so the rule is widened: no remote heredoc of any language inside a double-quoted ssh argument"
rep13,gated,40.68,2026-08-31T13:23:17+09:00,second,commit 3680b3e,"re-ordered the pending claim-grade wave by evidential value rather than the alphabetical filename order the workers were following - at 2 cores and about 10 h of spend the nine c2 tasks will not all finish, and the leader 2015_V_srs_3_FSR_1 would have been fifth of nine, so the one structure the report names could have gone unmeasured at claim fidelity; leader now first, first independent rival second, its non-independent symmetry twin third despite a higher value"
rep13,gated,41.56,2026-08-31T14:16:08+09:00,second,commit c618f65,"both corrections confirmed within 75 minutes: small_ac3, one of the ppn=2 jobs swapped in after the dispatcher model was falsified, dispatched while nine ppn=8 jobs queued since 2026-08-29 did not move, and the two workers it freed claimed the leader and the first independent rival as claim-grade pairs because of the evidential re-ordering made at 13:22 - under the previous alphabetical order the leader would have been fifth of nine and would likely never have reached claim fidelity; now 4 cores, queue refilled to 12, and all four in-flight tasks are claim-grade"
rep13,gated,41.57,2026-08-31T14:16:39+09:00,second,commit 02160d8,"correction to c618f65: LOG-2026-08-31-11 restated after the backtick trap blanked six lines a fourth time, and the rule is completed - the first three occurrences were LOCAL expansion inside a double-quoted ssh argument, this one was REMOTE expansion because the heredoc delimiter was unquoted, so both halves must be got right and piping a local file in remains the only form with no interpolation on either side"
rep13,gated,42.97,2026-08-31T15:40:20+09:00,second,commit 33621af,"first c2 claim-grade pair: 2013_Ni_nia_3_ASR_1 at 193.97 +- 0.62 against 194.81 +- 1.75 at floor, delta -0.84 which is the largest floor-vs-claim deviation yet and still under 1 cm3/cm3, so the no-bias finding now rests on eight structures; the leaders margin widens to 3.7 because the fourth-ranked structure moved down, pre-registered prediction (c) is satisfied here at claim fidelity with ratio 0.2037 at N65 243.6, and the open G7 draw on this same structure stays flagged_pending because a higher-fidelity re-measurement is not the archived-input reproduction G7 asks for"
rep13,gated,44.17,2026-08-31T16:52:32+09:00,second,commit f7b1880,"Yb-nia at claim fidelity 196.32 +- 0.88 (delta -0.02 from floor, n=9 still unbiased) puts the top of the field in a two-way tie the errors cannot separate: 1.33 behind the leaders floor number against a combined sigma of 1.35, and Ni-nia moved down 0.84 at claim grade so the leader may not hold - which matters beyond the ranking because Yb-nia is the threshold-dependent G4(a) case that would oblige both the mandatory caveat and a G4(c) sensitivity report while the current leader owes neither; separately its ratio of 0.1897 at N65 242.3 contradicts the mechanism behind pre-registered prediction (c) at claim fidelity, reported now rather than after wP so it cannot look like a retrofit"
rep13,gated,44.56,2026-08-31T17:15:54+09:00,second,commit 5ad9f51,"THE LEADER HELD AT CLAIM FIDELITY: 2015_V_srs_3_FSR_1 returns 197.53 +- 0.60 at 10k+50k against 197.65 +- 1.03 at floor, delta -0.12, so the Claim now names a claim-grade number for the first time; G6 reproduction from the archived claim-grade inputs is queued as g6a at top priority and the Claim states that the number is withdrawn if it fails; the Claim also states in advance that Yb-nia at 196.32 +- 0.88 is only 1.1 sigma behind and that if the claim moves there the mandatory G4(a) caveat and a G4(c) sensitivity report both attach, so the move cannot quietly avoid them; REPORT header consolidated to one status block with current budget figures"
rep13,gated,44.58,2026-08-31T17:16:55+09:00,second,commit 9b8198a,"STATE scientific position updated to the claim-grade result: leader held at 197.53 +- 0.60, the top three are all claim-grade, the top two are separated by only 1.1 sigma so the Claim names one of two, G6 reproduction is queued first in the queue and the number is withdrawn if it fails, floor-vs-claim remains unbiased at n=10, and prediction (c) mechanism contradiction recorded with the instruction to re-check (c) on wP members as written"
rep13,gated,45.97,2026-08-31T18:40:44+09:00,second,commit 383f7e3,"five claim-grade pairs and all five moved DOWN, mean -0.44 against c1s 4-down-3-up: this is the winners curse in my own data, since c2 members were selected precisely for holding the highest noisy floor values and re-measurement removes that upward selection - which does NOT adjust the leaders number (measured directly at claim fidelity) but does mean unmeasured floor-ranked structures are inflated, strengthening the ceiling argument, and it qualifies my earlier unbiased claim which held only for structures chosen without reference to their own floor value; separately 2014_Zn_pcu_3_ASR_13 moved 1.03 so the none-moved-more-than-1 statement I made repeatedly is now FALSE and is corrected in STATE and REPORT; V-srs FSR and ASR now agree to 0.44 as an internal consistency check but the contest with Yb-nia remains at about 1 sigma"
rep15,ungated,0.00,2026-08-29T20:42:34.845642+09:00,date only (clamped),log heading,2026-08-29 — T0. Setup and Stage 0 launch
rep15,ungated,0.00,2026-08-29T20:42:34.845642+09:00,date only (clamped),log heading,2026-08-29 — queue strategy revised after reading the mjs scheduler source
rep15,ungated,0.00,2026-08-29T20:42:34.845642+09:00,date only (clamped),log heading,"2026-08-29 22:2x KST — calibration: a parser bug, a protocol verification, and a much better plan"
rep15,ungated,0.18,2026-08-29T20:53:27+09:00,second,commit 5fc0e07,"setup: pinned-toolchain verification, CIF label preparation for all 12,499 structures, pure-numpy descriptor engine, and the discovery that the mjs core quota is shared across every replicate running as Bei"
rep15,ungated,0.29,2026-08-29T21:00:04+09:00,second,commit 7ac57e7,"queue strategy set from the mjs source rather than from guesswork: dispatch is global FIFO across every replicate because they all run as one UNIX user, and a job that exceeds the physical core limit blocks its entire node class for the round, so the two ppn=32 requests were withdrawn for twelve ppn=4 jobs off the 198-deep ac queue"
rep15,ungated,0.38,2026-08-29T21:05:19+09:00,second,commit 51ed9ab,"state: queue share not compute is the binding constraint - the plan needs about nine sustained cores so twelve ppn=2 jobs is already oversized, and every resubmission costs FIFO position, which I have now paid twice"
rep15,ungated,0.39,2026-08-29T21:05:49+09:00,second,commit 55f66e8,"escalation filed: no rep15 job dispatched in three hours because the mjs core quota is per UNIX user and shared by every replicate, so I am planning on a fair share of roughly a fifteenth of 252 cores unless told otherwise"
rep15,ungated,0.41,2026-08-29T21:07:00+09:00,minute,log heading,2026-08-29 21:07 KST — CORRECTION to the escalation filed above
rep15,ungated,0.42,2026-08-29T21:07:44+09:00,second,commit a07d988,"correction: my infra escalation asserted three hours without dispatch when the cluster clock shows twenty-five minutes had passed - I was counting polling turns instead of reading a clock, so the escalation premise is withdrawn while its shared-quota question stands"
rep15,ungated,1.63,2026-08-29T22:20:29+09:00,second,commit 1fe47d7,"calibration: the parser found no output because every structure name contains brackets and glob read them as character classes, so five complete runs looked like failures; with that fixed the measured screening cost is 0.058 CPU-h per structure for both pressures, which puts a GCMC screen of the whole database inside budget and demotes the descriptor model from gatekeeper to queue-orderer"
rep15,ungated,1.67,2026-08-29T22:23:00+09:00,minute,log heading,"2026-08-29 22:23 KST — cluster-side queue keeper, so progress stops depending on my session"
rep15,ungated,1.68,2026-08-29T22:23:16+09:00,second,commit 62ac8fc,"moved queue discipline onto the cluster: a detached keeper refills my twelve-job allowance every three minutes from 209 pre-generated screening shards, because mjs is global FIFO and an idle slot is share given away permanently, and the batch runner is now idempotent so interrupted jobs cost only their in-flight point"
rep15,ungated,2.36,2026-08-29T23:03:56+09:00,second,commit 937b3b3,"converted every queued job into a long-lived worker that drains shared atomically-claimed work pools, editing the already-queued scripts in place because mjs only runs qsub at dispatch time, which kept my FIFO position while multiplying what each rare dispatch is worth"
rep15,ungated,2.38,2026-08-29T23:05:09+09:00,second,commit e84fbcc,"STATE rewritten to stand alone: architecture, the two scheduler facts worth not rediscovering, the glob-versus-bracketed-names trap, measured cost, and the ordered next actions"
rep15,ungated,2.46,2026-08-29T23:10:00+09:00,minute,log heading,2026-08-29 23:10 KST — jobs converted from fixed shards into pool-draining workers
rep15,ungated,2.54,2026-08-29T23:15:00+09:00,minute,log heading,2026-08-29 23:15 KST — ERROR: I overwrote my own STATE.md with another replicate's
rep15,ungated,2.55,2026-08-29T23:15:29+09:00,second,commit e8e66d3,"correction to e84fbcc: that commit replaced my STATE.md with another replicate stray file from a shared /tmp after a local write silently failed, so working memory was recomposed over ssh and verified by reading it back; no data or history affected"
rep15,ungated,2.96,2026-08-29T23:40:00+09:00,minute,log heading,"2026-08-29 23:40 KST — a shadowing bug that would have wasted every dispatch, and a re-ordered screen"
rep15,ungated,2.98,2026-08-29T23:41:29+09:00,second,commit 20b1447,"caught bin/select.py shadowing the stdlib select module, which would have crashed every worker on its first descriptor unit; then computed porosity for all 12,499 on the login node in twelve minutes so the scarce cluster compute could be redirected from ordering metadata to GCMC evidence, and rebuilt the screen as ranked plus two control arms"
rep15,ungated,3.00,2026-08-29T23:42:52+09:00,second,commit 21d63d0,"state: ordering complete for all 12,499 from a twelve-minute login-node pass, descriptor units demoted below screening so scarce cluster compute buys evidence, and the stdlib-shadowing trap recorded"
rep15,ungated,10.02,2026-08-30T06:43:40+09:00,second,commit 7dc5001,"first dispatch and first 297 screened structures, leader at 208 cm3/cm3, with the ranked arm outrunning the random arm by 22 in median; a 6.5 h ssh outage cost nothing because the keeper and workers live on the cluster, and CONTROL-X was front-loaded so the physical exclusion gets validated within the hour rather than in a day"
rep15,ungated,10.04,2026-08-30T06:44:51+09:00,second,commit 9e397ed,"results tables self-heal their header so a new stage directory cannot silently produce a headerless CSV that the DictReader-based collector would misread, and the NOCIF/NOREPS rows now land status and seconds in the right columns"
rep15,ungated,10.04,2026-08-30T06:45:00+09:00,minute,log heading,"2026-08-30 06:45 KST — first dispatch, first screen results, and a 6.5 h network outage"
rep15,ungated,10.55,2026-08-30T07:15:50+09:00,second,commit dc86f1e,"correction: my 0.058 CPU-h per structure screening cost was calibrated on six unusually small structures and is four times too low, because cost tracks supercell atom count rather than porosity, so a full-database screen is 4008 CPU-h against a 1610 budget and the plan now targets half the database with a rigorous 65-bar bound for the rest"
rep15,ungated,10.62,2026-08-30T07:20:00+09:00,minute,log heading,2026-08-30 07:20 KST — CORRECTION: my screening cost model was biased low by 4x
rep15,ungated,15.04,2026-08-30T11:45:00+09:00,minute,log heading,2026-08-30 11:45 KST — resume after the 4.4704 h fleet pause; reconciliation
rep15,ungated,15.12,2026-08-30T11:50:00+09:00,minute,log heading,2026-08-30 11:50 KST — I have been paying for two cores per worker and using one
rep15,ungated,15.16,2026-08-30T11:52:00+09:00,minute,log heading,"2026-08-30 11:52 KST — a softcap, because a hard stop would land on the wrong work"
rep15,ungated,15.17,2026-08-30T11:53:00+09:00,minute,log heading,"2026-08-30 11:53 KST — the screen is nearly unbiased against floor grade, with one caveat I own"
rep15,ungated,15.19,2026-08-30T11:54:00+09:00,minute,log heading,2026-08-30 11:54 KST — CONTROL-X validates the exclusion; CONTROL-R had not started at all
rep15,ungated,15.21,2026-08-30T11:55:00+09:00,minute,log heading,2026-08-30 11:55 KST — promotions queued
rep15,ungated,15.29,2026-08-30T12:00:09+09:00,second,commit 4c89dd6,"I was billed for two cores per worker and using one: PBS bills cput = ppn x walltime (ratio 2.000 on five running jobs while stage_batch.sh ran a single RASPA process), so half of the 1,610 CPU-h was buying an idle core - stage_batch.sh now runs two concurrent streams pulling from one flock-guarded point list, installed by mv-ing a new inode so the nine running workers pick it up at their next unit without a qdel and the lost FIFO position that costs; my own first version dealt points alternately into static shards, which is the worst possible split because points are emitted (65 bar, 5.8 bar) and the 65 bar point is 6.5x the cost, and I caught it only by counting simulate processes and finding one; also CONTROL-R, the unbiased arm the ceiling claim rests on, was at zero after 601 ranked structures because I named its units s1_-ctrlR* believing - sorts before 0, which is true in C and false under UTF-8 collation where punctuation is ignored and they sorted dead last"
rep15,ungated,15.34,2026-08-30T12:03:16+09:00,second,commit 71257cd,"bin/status.sh is now the only instrument I run to check state - the whole campaign position in fifteen summary lines, because charter section 4 costs me every raw byte on every later turn; filed an infra escalation that usage.json publishes no spend figure although section 4 tells me to judge my remaining room by spend rather than tokens, and that its token counter reset from 2,275,306 to 268,197 across the 11:42 resume, so neither cumulative figure is readable from my workspace; seed-1 replicates of 12 already-screened structures launched on the login node, which Beis 2026-08-30 ruling makes unmetered, because the eight-structure screen-vs-floor agreement I measured this morning used seed 0 for both runs and therefore cannot see seed-to-seed scatter at all"
rep15,ungated,15.37,2026-08-30T12:04:46+09:00,second,commit 76c34f4,"A descriptor model of working capacity says the ceiling argument is already finished - CV R2 0.854, and of the 11,496 unscreened structures none is predicted within 23 cm3/cm3 of the 208.1 leader even with two RMSE of headroom added - and I am not acting on it, because the 624 structures it is trained on are the ranked arm, chosen by a hand-built prior precisely because they looked promising, so every prediction over the unscreened region is extrapolation outside the training domain and a model fitted to the cream will report confidently that the milk is thin whether or not it is; CONTROL-R is the only unbiased instrument that can settle it, costs about 18 CPU-h, and is now at the head of the queue ahead of all screening, and pool_s1 stays in prior order until it returns because reordering on the unvalidated model would bias the remaining screen toward the region the model was fitted on and destroy the only evidence that could contradict it"
rep15,ungated,15.37,2026-08-30T12:05:00+09:00,minute,log heading,"2026-08-30 12:05 KST — a descriptor model of working capacity, and the reason I am not acting on it yet"
rep15,ungated,15.39,2026-08-30T12:06:13+09:00,second,commit e43a190,"Screening units split from 40 structures to 10 and the control units renamed to sort first under both C and UTF-8 collation: a worker only re-reads pool priority between units, and at about 7 structures per hour a 40-structure unit meant every priority decision I make takes six hours to reach a running worker - CONTROL-R, which is now the load-bearing measurement of the ceiling argument, was sitting behind exactly that latency, and so was the two-stream fix, which no worker had picked up an hour after installation; also the rename I believed I had already done had never run, because it was chained onto the promote command that died at parse time, so the control units still carried the s1_-ctrlR name whose priority depends on a locale I do not control"
rep15,ungated,15.45,2026-08-30T12:09:42+09:00,second,commit ab3be7d,"CORRECTION and the finding it uncovered: manifests/control.txt is tab-separated name-TAB-arm and I parsed whole lines as names, so every CONTROL-R n=0 I reported today was a parsing artifact - 51 members were already screened - and the 120 control units I queued at 11:55 were built from strings that matched nothing and contained X-arm members; rebuilding them correctly exposed the real problem, which is that binned by largest free-sphere radius the screen has covered maxfree above 3.0 A and nothing whatever between 1.3 and 2.5 A, 4,363 structures and 36 percent of the screenable database, because the prior ranks on accessible void fraction and has been walking down a single band - that is also the band where methane at sigma 3.73 A goes from not fitting to being tightly confined, which is where volumetric capacity lives, and it is the region my morning model was extrapolating into when it announced that nothing unscreened comes within 23 of the leader; 160 structures stratified across the four untouched bands are now at the head of the queue for about 25 CPU-h, together with 150 shuffled true-R controls, because CONTROL-R was interleaved into a prior-sorted pool and so had been arriving in prior order rather than at random"
rep15,ungated,15.52,2026-08-30T12:13:32+09:00,second,commit dac382f,"keeper died silently after I killed its launching ssh and nothing noticed, because status.sh identified it by process name and every other replicate on this shared login node runs a process with the same name - it now writes logs/keeper.beat each poll and status.sh reports the heartbeat age, which is the only rep15-specific liveness signal available; restarted detached"
rep15,ungated,15.54,2026-08-30T12:14:51+09:00,second,commit 9b78458,"STATE.md rewritten around the question that actually decides this campaign: binned by largest free-sphere radius the screen has measured 622 structures above 3.0 A and five below it, so 36 percent of the screenable database has never been sampled once and 57 percent lies below the band where all but five of my numbers live - that untouched 1.3 to 2.5 A band is where a methane at sigma 3.73 A goes from not fitting to being tightly confined, which is both where high volumetric uptake comes from and where the deliverable penalty lives, and I have no data on which way the trade lands; the leaderboard is not the open question and STATE.md now says so, along with the compute-binds-before-time arithmetic, the reason the descriptor model is an orderer and not a bound, and the seven traps that have each cost me something today"
rep15,ungated,15.55,2026-08-30T12:15:26+09:00,second,commit f7a7371,"status.sh carried the same control.txt whole-line parse bug and had been reporting both control arms as empty; fixed, and it now also prints the maxfree band coverage and the seed-0-versus-seed-1 comparison, so the two things that decide this campaign are visible on every check - first seed-scatter numbers are in at 12 structures, mean +1.14 sd 1.30 max 3.95 cm3/cm3 at screening cycles, which is the measurement the morning screen-versus-floor table could not make because both of its runs used seed 0"
rep15,ungated,15.62,2026-08-30T12:20:00+09:00,minute,log heading,"2026-08-30 12:20 KST — CORRECTION: I read `manifests/control.txt` wrong, and it hid a worse problem"
